0,000994	-0,175429
0,001988	-0,159805
0,002983	-0,158819
0,003977	-0,181349
0,004971	-0,178389
0,005965	0,898302
0,006959	0,870345
0,007954	0,891560
0,008948	0,912774
0,009942	0,835645
0,010936	-0,194505
0,011930	-0,155694
0,012925	-0,193025
0,013919	-0,178389
0,014913	-0,158983
0,015907	-0,212595
0,016901	-0,173948
0,017896	-0,157503
0,018890	-0,255025
0,019884	-0,153556
0,020878	-0,150267
0,021872	-0,212102
0,022867	-0,178553
0,023861	-0,160299
0,024855	-0,202564
0,025849	0,883830
0,026843	0,885310
0,027838	0,874785
0,028832	0,875443
0,029826	0,881528
0,030820	-0,196643
0,031814	-0,166877
0,032809	-0,154543
0,033803	-0,184145
0,034797	-0,163094
0,035791	-0,164081
0,036785	-0,180527
0,037780	-0,186611
0,038774	-0,190230
0,039768	-0,160956
0,040762	-0,162601
0,041756	-0,189407
0,042751	-0,187598
0,043745	-0,135959
0,044739	-0,201741
0,045733	0,892711
0,046727	0,891066
0,047722	0,859655
0,048716	0,890737
0,049710	0,869358
0,050704	-0,226081
0,051698	-0,188256
0,052693	-0,142866
0,053687	-0,223614
0,054681	-0,182665
0,055675	-0,170659
0,056669	-0,237757
0,057664	-0,251078
0,058658	-0,150267
0,059652	-0,194176
0,060646	-0,144511
0,061640	-0,153392
0,062635	-0,200755
0,063629	-0,174277
0,064623	-0,168686
0,065617	0,869029
0,066611	0,879554
0,067605	0,900440
0,068600	0,872318
0,069594	0,873798
0,070588	-0,185954
0,071582	-0,182500
0,072576	-0,161285
0,073571	-0,193683
0,074565	-0,165068
0,075559	-0,149280
0,076553	-0,216707
0,077547	-0,207168
0,078542	-0,193683
0,079536	-0,196479
0,080530	-0,154543
0,081524	-0,151089
0,082518	-0,218351
0,083513	-0,183980
0,084507	-0,222792
0,085501	0,861793
0,086495	0,900440
0,087489	0,918037
0,088484	0,861793
0,089478	0,870016
0,090472	-0,165397
0,091466	-0,228219
0,092460	-0,185131
0,093455	-0,112607
0,094449	-0,204537
0,095443	-0,190558
0,096437	-0,148293
0,097431	-0,203221
0,098426	-0,200426
0,099420	-0,147471
0,100414	-0,169344
0,101408	-0,172468
0,102402	-0,157010
0,103397	-0,184145
0,104391	-0,191710
0,105385	0,897151
0,106379	0,884817
0,107373	0,900605
0,108368	0,879719
0,109362	0,886133
0,110356	-0,174442
0,111350	-0,184309
0,112344	-0,196150
0,113339	-0,159805
0,114333	-0,185625
0,115327	-0,180691
0,116321	-0,149774
0,117315	-0,201906
0,118310	-0,253874
0,119304	-0,130368
0,120298	-0,195492
0,121292	-0,173126
0,122286	-0,164739
0,123281	-0,226245
0,124275	-0,134479
0,125269	0,909485
0,126263	0,833507
0,127257	0,895507
0,128252	0,943199
0,129246	0,841236
0,130240	-0,195985
0,131234	-0,169179
0,132228	-0,189901
0,133223	-0,171811
0,134217	-0,163588
0,135211	-0,186940
0,136205	-0,169344
0,137199	-0,154049
0,138194	-0,185625
0,139188	-0,134150
0,140182	-0,090899
0,141176	-0,177731
0,142170	-0,152569
0,143165	-0,168521
0,144159	-0,180198
0,145153	0,898138
0,146147	0,889586
0,147141	0,889915
0,148136	0,921655
0,149130	0,853735
0,150124	-0,172468
0,151118	-0,171153
0,152112	-0,194999
0,153107	-0,177402
0,154101	-0,146484
0,155095	-0,214404
0,156089	-0,156187
0,157083	-0,153063
0,158078	-0,234139
0,159072	-0,155365
0,160066	-0,127079
0,161060	-0,223285
0,162054	-0,177566
0,163049	-0,152240
0,164043	-0,212595
0,165037	0,893862
0,166031	0,925931
0,167025	0,884652
0,168020	0,898467
0,169014	0,889915
0,170008	-0,191381
0,171002	-0,242362
0,171996	-0,163259
0,172991	-0,165397
0,173985	-0,171317
0,174979	-0,173948
0,175973	-0,181020
0,176967	-0,191874
0,177962	-0,118691
0,178956	-0,159970
0,179950	-0,165890
0,180944	-0,169673
0,181938	-0,184309
0,182933	-0,124941
0,183927	-0,195657
0,184921	0,875607
0,185915	0,922971
0,186909	0,867878
0,187904	0,891231
0,188898	0,908992
0,189892	-0,231837
0,190886	-0,176744
0,191880	-0,144675
0,192875	-0,193848
0,193869	-0,168686
0,194863	-0,222792
0,195857	-0,244335
0,196851	-0,194341
0,197845	-0,149280
0,198840	-0,214733
0,199834	-0,153720
0,200828	-0,165726
0,201822	-0,191710
0,202816	-0,177402
0,203811	-0,152240
0,204805	0,887777
0,205799	0,875607
0,206793	0,890573
0,207787	0,906854
0,208782	0,889093
0,209776	-0,204702
0,210770	-0,169015
0,211764	-0,177895
0,212758	-0,175593
0,213753	-0,175593
0,214747	-0,171811
0,215741	-0,203221
0,216735	-0,196643
0,217729	-0,175593
0,218724	-0,190065
0,219718	-0,179375
0,220712	-0,204537
0,221706	-0,202070
0,222700	-0,182829
0,223695	-0,166877
0,224689	0,843867
0,225683	0,885475
0,226677	0,915899
0,227671	0,849294
0,228666	0,866233
0,229660	-0,195821
0,230654	-0,215062
0,231648	-0,247624
0,232642	-0,160299
0,233637	-0,205853
0,234631	-0,180198
0,235625	-0,188256
0,236619	-0,215391
0,237613	-0,218187
0,238608	-0,186447
0,239602	-0,191052
0,240596	-0,181184
0,241590	-0,166548
0,242584	-0,191052
0,243579	-0,186611
0,244573	0,794037
0,245567	0,842387
0,246561	0,904058
0,247555	0,868865
0,248550	0,827422
0,249544	-0,272128
0,250538	-0,213418
0,251532	-0,203879
0,252526	-0,183980
0,253521	-0,220489
0,254515	-0,201741
0,255509	-0,179869
0,256503	-0,242526
0,257497	-0,222463
0,258492	-0,168686
0,259486	-0,233975
0,260480	-0,190065
0,261474	-0,175100
0,262468	-0,232330
0,263463	-0,177238
0,264457	0,900111
0,265451	0,824955
0,266445	0,863602
0,267439	0,917379
0,268434	0,827751
0,269428	-0,220983
0,270422	-0,177238
0,271416	-0,209471
0,272410	-0,194341
0,273405	-0,182993
0,274399	-0,200919
0,275393	-0,212267
0,276387	-0,188585
0,277381	-0,203057
0,278376	-0,165726
0,279370	-0,177402
0,280364	-0,187763
0,281358	-0,185296
0,282352	-0,199110
0,283347	-0,218845
0,284341	0,887119
0,285335	0,863109
0,286329	0,885475
0,287323	0,915735
0,288318	0,821172
0,289312	-0,191545
0,290306	-0,103890
0,291300	-0,222134
0,292294	-0,187763
0,293289	-0,165397
0,294283	-0,207991
0,295277	-0,174277
0,296271	-0,164903
0,297265	-0,303704
0,298260	-0,113758
0,299254	-0,151747
0,300248	-0,207662
0,301242	-0,183322
0,302236	-0,172304
0,303231	-0,190230
0,304225	0,875114
0,305219	0,846170
0,306213	0,908334
0,307207	0,902249
0,308202	0,885639
0,309196	-0,181678
0,310190	-0,167206
0,311184	-0,163423
0,312178	-0,142537
0,313173	-0,191381
0,314167	-0,187763
0,315161	-0,196479
0,316155	-0,176251
0,317149	-0,189736
0,318144	-0,177238
0,319138	-0,161450
0,320132	-0,198288
0,321126	-0,197301
0,322120	-0,167041
0,323115	-0,206675
0,324109	0,861135
0,325103	0,891395
0,326097	0,838111
0,327091	0,877745
0,328085	0,892875
0,329080	-0,217036
0,330074	-0,173620
0,331068	-0,173291
0,332062	-0,226410
0,333056	-0,181842
0,334051	-0,161614
0,335045	-0,193519
0,336039	-0,196643
0,337033	-0,155036
0,338027	-0,171646
0,339022	-0,150267
0,340016	-0,163917
0,341010	-0,194341
0,342004	-0,181513
0,342998	-0,175264
0,343993	0,877252
0,344987	0,902414
0,345981	0,904223
0,346975	0,933002
0,347969	0,904552
0,348964	-0,198123
0,349958	-0,176415
0,350952	-0,167864
0,351946	-0,206839
0,352940	-0,187105
0,353935	-0,155858
0,354929	-0,168850
0,355923	-0,179704
0,356917	-0,142209
0,357911	-0,190230
0,358906	-0,156187
0,359900	-0,145004
0,360894	-0,219338
0,361888	-0,184638
0,362882	-0,143195
0,363877	0,796340
0,364871	0,919682
0,365865	0,919024
0,366859	0,846170
0,367853	0,878074
0,368848	-0,168521
0,369842	-0,186118
0,370836	-0,186283
0,371830	-0,163259
0,372824	-0,182336
0,373819	-0,162437
0,374813	-0,166383
0,375807	-0,189572
0,376801	-0,180198
0,377795	-0,170166
0,378790	-0,154872
0,379784	-0,174277
0,380778	-0,170002
0,381772	-0,177566
0,382766	-0,162272
0,383761	0,873305
0,384755	0,884488
0,385749	0,912117
0,386743	0,886790
0,387737	0,857517
0,388732	-0,181184
0,389726	-0,209964
0,390720	-0,173948
0,391714	-0,148129
0,392708	-0,222627
0,393703	-0,185789
0,394697	-0,152076
0,395691	-0,226245
0,396685	-0,193025
0,397679	-0,136946
0,398674	-0,214733
0,399668	-0,179540
0,400662	-0,161614
0,401656	-0,204208
0,402650	-0,171482
0,403645	0,908334
0,404639	0,840249
0,405633	0,897973
0,406627	0,910965
0,407621	0,894849
0,408616	-0,186118
0,409610	-0,181349
0,410604	-0,245322
0,411598	-0,174606
0,412592	-0,176086
0,413587	-0,171646
0,414581	-0,166055
0,415575	-0,288574
0,416569	-0,212267
0,417563	-0,144018
0,418558	-0,182500
0,419552	-0,186118
0,420546	-0,134479
0,421540	-0,221476
0,422534	-0,232330
0,423529	0,911459
0,424523	0,845512
0,425517	0,893862
0,426511	0,904058
0,427505	0,818377
0,428500	-0,203057
0,429494	-0,167535
0,430488	-0,205359
0,431482	-0,186447
0,432476	-0,170659
0,433471	-0,198617
0,434465	-0,196150
0,435459	-0,189572
0,436453	-0,210129
0,437447	-0,170659
0,438442	-0,156187
0,439436	-0,185789
0,440430	-0,168357
0,441424	-0,167864
0,442418	-0,187105
0,443413	0,885968
0,444407	0,874292
0,445401	0,884488
0,446395	0,890079
0,447389	0,859162
0,448384	-0,202070
0,449378	-0,161943
0,450372	-0,191052
0,451366	-0,176086
0,452360	-0,163259
0,453355	-0,213089
0,454349	-0,179211
0,455343	-0,224107
0,456337	-0,229863
0,457331	-0,164410
0,458325	-0,143195
0,459320	-0,215391
0,460314	-0,176086
0,461308	-0,152569
0,462302	-0,217858
0,463296	0,882679
0,464291	0,906854
0,465285	0,868371
0,466279	0,884159
0,467273	0,878732
0,468267	-0,186118
0,469262	-0,175264
0,470256	-0,158325
