0,000998	-0,004559
0,001995	0,020273
0,002993	0,010406
0,003990	0,032772
0,004988	0,043955
0,005986	0,049546
0,006983	0,055302
0,007981	0,026194
0,008979	0,009748
0,009976	0,008268
0,010974	0,030963
0,011971	0,043133
0,012969	0,048395
0,013967	0,054316
0,014964	0,028167
0,015962	0,032443
0,016960	0,030305
0,017957	0,016326
0,018955	0,011722
0,019952	0,014353
0,020950	0,024714
0,021948	0,044284
0,022945	0,027180
0,023943	0,026029
0,024941	0,024220
0,025938	0,027509
0,026936	0,028661
0,027933	0,046586
0,028931	0,054644
0,029929	0,019615
0,030926	0,018135
0,031924	0,033101
0,032921	0,040501
0,033919	0,046093
0,034917	0,051520
0,035914	0,055796
0,036912	0,017149
0,037910	0,018300
0,038907	0,032114
0,039905	0,039679
0,040902	0,045106
0,041900	0,050369
0,042898	0,055302
0,043895	0,014024
0,044893	0,020273
0,045891	0,031950
0,046888	0,038692
0,047886	0,044942
0,048883	0,049382
0,049881	0,054151
0,050879	0,058427
0,051876	0,032279
0,052874	0,035897
0,053872	0,039021
0,054869	0,043955
0,055867	0,048395
0,056864	0,052178
0,057862	0,056947
0,058860	0,030141
0,059857	0,033759
0,060855	0,039186
0,061852	0,042310
0,062850	0,046422
0,063848	0,030634
0,064845	0,024056
0,065843	0,015504
0,066841	0,027674
0,067838	0,015340
0,068836	0,031456
0,069833	0,042804
0,070831	0,048724
0,071829	0,031950
0,072826	-0,001435
0,073824	-0,001106
0,074822	0,024220
0,075819	0,036719
0,076817	0,044284
0,077814	0,049053
0,078812	0,053987
0,079810	0,027016
0,080807	0,032279
0,081805	0,036225
0,082802	0,040995
0,083800	0,044448
0,084798	0,028825
0,085795	0,043133
0,086793	0,002183
0,087791	0,022740
0,088788	0,033101
0,089786	0,039679
0,090783	0,044448
0,091781	0,049217
0,092779	0,054644
0,093776	0,029154
0,094774	0,026523
0,095772	0,011393
0,096769	0,014517
0,097767	0,035732
0,098764	0,046257
0,099762	0,053493
0,100760	0,056947
0,101757	0,023234
0,102755	0,010570
0,103753	0,016326
0,104750	0,036225
0,105748	0,045599
0,106745	0,052342
0,107743	0,046257
0,108741	0,013037
0,109738	0,018300
