0,000994	-0,516015
0,001987	-0,632121
0,002981	-0,554498
0,003974	-0,321629
0,004968	-0,027912
0,005962	0,215153
0,006955	0,328134
0,007949	0,269917
0,008943	0,018135
0,009936	-0,259465
0,010930	-0,512233
0,011923	-0,623240
0,012917	-0,553182
0,013911	-0,316367
0,014904	-0,024787
0,015898	0,227158
0,016891	0,310702
0,017885	0,241959
0,018879	0,039021
0,019872	-0,267852
0,020866	-0,522758
0,021860	-0,639521
0,022853	-0,557951
0,023847	-0,321300
0,024840	-0,020347
0,025834	0,215811
0,026828	0,312182
0,027821	0,241630
0,028815	0,017478
0,029809	-0,249598
0,030802	-0,540026
0,031796	-0,629818
0,032789	-0,543150
0,033783	-0,320643
0,034777	-0,028077
0,035770	0,239657
0,036764	0,328134
0,037757	0,252155
0,038751	0,036554
0,039745	-0,260945
0,040738	-0,505326
0,041732	-0,629654
0,042726	-0,537394
0,043719	-0,302224
0,044713	-0,028241
0,045706	0,222882
0,046700	0,339975
0,047694	0,261858
0,048687	0,028003
0,049681	-0,250420
0,050674	-0,520784
0,051668	-0,616333
0,052662	-0,548084
0,053655	-0,311597
0,054649	-0,018703
0,055643	0,212851
0,056636	0,326983
0,057630	0,269917
0,058623	0,028825
0,059617	-0,262425
0,060611	-0,500063
0,061604	-0,622747
0,062598	-0,548742
0,063591	-0,314558
0,064585	-0,042055
0,065579	0,203970
0,066572	0,319253
0,067566	0,240479
0,068560	0,021918
0,069553	-0,270977
0,070547	-0,527692
0,071540	-0,625049
0,072534	-0,557294
0,073528	-0,328043
0,074521	-0,030379
0,075515	0,217126
0,076509	0,318596
0,077502	0,244097
0,078496	0,016491
0,079489	-0,261274
0,080483	-0,528349
0,081477	-0,639357
0,082470	-0,549071
0,083464	-0,324754
0,084457	-0,039260
0,085451	0,222553
0,086445	0,320240
0,087438	0,237848
0,088432	0,019944
0,089426	-0,273444
0,090419	-0,520127
0,091413	-0,641823
0,092406	-0,560254
0,093400	-0,311762
0,094394	-0,040082
0,095387	0,204957
0,096381	0,338166
0,097374	0,247715
0,098368	0,018958
0,099362	-0,275088
0,100355	-0,515193
0,101349	-0,629325
0,102343	-0,555485
0,103336	-0,305184
0,104330	-0,023472
0,105323	0,209233
0,106317	0,318431
0,107311	0,260378
0,108304	0,016655
0,109298	-0,271306
0,110291	-0,516180
0,111285	-0,633107
0,112279	-0,550880
0,113272	-0,317353
0,114266	-0,026925
0,115260	0,218442
0,116253	0,318102
0,117247	0,251169
0,118240	0,032607
0,119234	-0,262261
0,120228	-0,519962
0,121221	-0,619129
0,122215	-0,558774
0,123209	-0,315051
0,124202	-0,022814
0,125196	0,223869
0,126189	0,325009
0,127183	0,255938
0,128177	0,026687
0,129170	-0,257492
0,130164	-0,519140
0,131157	-0,634259
0,132151	-0,545946
