0,001000	0,000000
0,002000	0,400000
0,003000	0,800000
0,004000	1,200000
0,005000	1,600000
0,006000	2,000000
0,007000	2,400000
0,008000	2,800000
0,009000	3,200000
0,010000	3,600000
0,011000	4,000000
0,012000	4,400000
0,013000	4,800000
0,014000	5,200000
0,015000	5,600000
0,016000	6,000000
0,017000	6,400000
0,018000	6,800000
0,019000	7,200000
0,020000	7,600000
0,021000	8,000000
0,022000	8,400000
0,023000	8,800000
0,024000	9,200000
0,025000	9,600000
0,026000	10,000000
0,027000	9,600000
0,028000	9,200000
0,029000	8,800000
0,030000	8,400000
0,031000	8,000000
0,032000	7,600000
0,033000	7,200000
0,034000	6,800000
0,035000	6,400000
0,036000	6,000000
0,037000	5,600000
0,038000	5,200000
0,039000	4,800000
0,040000	4,400000
0,041000	4,000000
0,042000	3,600000
0,043000	3,200000
0,044000	2,800000
0,045000	2,400000
0,046000	2,000000
0,047000	1,600000
0,048000	1,200000
0,049000	0,800000
0,050000	0,400000
0,051000	0,000000
0,052000	-0,400000
0,053000	-0,800000
0,054000	-1,200000
0,055000	-1,600000
0,056000	-2,000000
0,057000	-2,400000
0,058000	-2,800000
0,059000	-3,200000
0,060000	-3,600000
0,061000	-4,000000
0,062000	-4,400000
0,063000	-4,800000
0,064000	-5,200000
0,065000	-5,600000
0,066000	-6,000000
0,067000	-6,400000
0,068000	-6,800000
0,069000	-7,200000
0,070000	-7,600000
0,071000	-8,000000
0,072000	-8,400000
0,073000	-8,800000
0,074000	-9,200000
0,075000	-9,600000
0,076000	-10,000000
0,077000	-9,600000
0,078000	-9,200000
0,079000	-8,800000
0,080000	-8,400000
0,081000	-8,000000
0,082000	-7,600000
0,083000	-7,200000
0,084000	-6,800000
0,085000	-6,400000
0,086000	-6,000000
0,087000	-5,600000
0,088000	-5,200000
0,089000	-4,800000
0,090000	-4,400000
0,091000	-4,000000
0,092000	-3,600000
0,093000	-3,200000
0,094000	-2,800000
0,095000	-2,400000
0,096000	-2,000000
0,097000	-1,600000
0,098000	-1,200000
0,099000	-0,800000
0,100000	-0,400000
